run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,120.0,-45.75583870179308,-45.755839253377275,-45.7558389775852,-187.6501142081257,3.0664749639677433,3.066475111709219,1.4774147549800887e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,121.33333333333333,-44.32745001515723,-44.327450426270815,-44.32745022071403,-189.49753991850244,0.507846159137298,0.5078460595228093,-9.961448876882885e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,122.66666666666666,-49.89511985411391,-49.8951183964143,-49.8951191252641,-188.24008159353093,-2.2904285646976574,-2.2904283903700464,1.7432761101332517e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,124.0,-62.41470154695388,-62.41471077670133,-62.41470616182637,-187.90230066076822,1.5477952074437324,1.5477952452542758,3.781054336293721e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,125.33333333333333,-54.98647546012968,-54.98647280410766,-54.98647413211867,-188.19022621825678,-2.6102123040252283,-2.610211991324532,3.127006964476209e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,126.66666666666666,-54.04549209824679,-54.04549350843003,-54.04549280333857,-187.10545622061113,0.19286039789774745,0.19285998393237228,-4.13965375173353e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,128.0,-67.82522446861472,-67.82522599386408,-67.82522523124378,-187.75628342074748,-0.3652606333887369,-0.36526264166381206,-2.008275075182642e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,129.33333333333331,-56.35694464578826,-56.35694532299112,-56.35694498439009,-186.6584891933989,2.595525150237022,2.5955257561168237,6.058798018848677e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,130.66666666666666,-63.97330795646516,-63.97332057367209,-63.97331426506635,-186.74404807766675,0.8936524273393275,0.8936523694675226,-5.78718049037974e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,132.0,-50.7987264094814,-50.798723921123056,-50.798725165302166,-186.3253347541608,-1.5774660214876774,-1.5774661946184705,-1.731307930352699e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,133.33333333333331,-53.94696624104108,-53.946970308557184,-53.9469682747989,-186.55642427790693,0.9336596290769859,0.9336596356071566,6.530170737484298e-09,0,1.8310859867262508
20260225_165640,stim_3,stim,134.66666666666666,-49.69859474714103,-49.69859503626691,-49.69859489170406,-186.48121638241184,2.194926017541641,2.194926305289653,2.877480116403319e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,136.0,-48.65956936678369,-48.65956741782588,-48.659568392304784,-184.5136937763299,-1.5599045658919692,-1.5599047973230047,-2.314310354467608e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,137.33333333333331,-57.185370868967375,-57.18537626870148,-57.185373568834194,-185.78497599793425,1.2347465657778451,1.234746972882187,4.071043417930298e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,138.66666666666666,-62.08236330017894,-62.08237596193732,-62.08236963105585,-184.77103261992568,0.5469020076969101,0.5469018381691867,-1.6952772341483066e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,140.0,-57.34116158564561,-57.34116214062759,-57.341161863137145,-186.22906029198975,-0.9928820164913584,-0.9928827324907803,-7.159994218630672e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,141.33333333333331,-53.62291511756528,-53.622912830121734,-53.62291397384372,-184.36142279513552,2.674668239067829,2.674668756847364,5.177795348032531e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,142.66666666666666,-61.56755072316422,-61.56756210836384,-61.5675564157623,-184.9061898547726,0.6267879042760265,0.6267882734024037,3.6912637724206837e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,144.0,-55.87757584531226,-55.8775728339734,-55.877574339643054,-185.3807771295164,-1.667744064406311,-1.6677446373638551,-5.72957544076047e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,145.33333333333331,-76.19622449174607,-76.19617061646673,-76.19619755408344,-184.75108005326314,2.9201553301550005,2.920159491821926,4.161666925295293e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,146.66666666666666,-52.75344414516474,-52.753447652763214,-52.75344589896386,-185.21079383917507,0.8361065807167293,0.8361068338572247,2.5314049545421824e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,148.0,-52.10760826403019,-52.10760469455022,-52.10760647929007,-185.00325666747912,-2.489477355471177,-2.489477546439587,-1.9096840997434583e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,149.33333333333331,-52.49484239258791,-52.49484611405181,-52.49484425331971,-184.9171433086528,0.6806892716189399,0.6806894847580865,2.1313914666531986e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,150.66666666666666,-57.520620358742065,-57.52061558512228,-57.520617971932175,-185.72088382348204,-2.237548896841282,-2.237549447609517,-5.507682350192056e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,152.0,-57.60184841916691,-57.601841620876606,-57.60184502002111,-185.73346734731876,-3.070659259220513,-3.070659308624959,-4.940444586765125e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,153.33333333333331,-66.17811108123091,-66.17810280517428,-66.17810694320617,-185.10861540235248,1.9881005672656622,1.988102618866826,2.0516011638438414e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,154.66666666666666,-56.92528860338971,-56.925294273238684,-56.92529143831375,-186.47688761067957,0.1991442867620467,0.1991444186866921,1.3192464540234816e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,156.0,-62.88115330195864,-62.88115116255877,-62.88115223226049,-186.4475627135332,-1.967595783182298,-1.967597086621144,-1.3034388459676194e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,157.33333333333331,-55.8323337030057,-55.83233496614075,-55.83233433457355,-186.63915520614103,1.0770911782822392,1.0770917359876293,5.577053900918116e-07,0,1.8310859867262508
