run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,melody_1,melody,0.0,-67.0404910877459,-67.09279629311861,-67.06660431866825,-117.49261838582812,0.0,0.0,0.0,0,0.0
20260225_165640,melody_1,melody,0.4166666666666667,-54.81429017422493,-54.823123198689316,-54.818705737575975,-120.06788048994378,-1.806167389003958,-1.8057671213894844,0.00040026761447364834,0,0.0
20260225_165640,melody_1,melody,0.8333333333333334,-56.82369435138807,-56.82715073824802,-56.82542249225193,-128.5600850163253,0.99325474741385,0.9929231843137895,-0.00033156310006055007,0,0.0
20260225_165640,melody_1,melody,1.25,-60.20936917989755,-60.212220517321605,-60.21079478538176,-134.2643697488813,-2.257411307524886,-2.257188759182031,0.00022254834285462266,0,0.0
20260225_165640,melody_1,melody,1.6666666666666667,-57.85387747989678,-57.85031876681104,-57.852098004530845,-130.3260880148437,1.8145976623217193,1.8148393725104055,0.0002417101886862394,0,0.0
20260225_165640,melody_1,melody,2.0833333333333335,-58.15008405739019,-58.1408336344273,-58.14545804237955,-122.3238358493789,-0.937609037187324,-0.9369812353248642,0.0006278018624598092,0,0.0
20260225_165640,melody_1,melody,2.5,-58.550376695275624,-58.53355353041653,-58.541961589573546,-118.27088247520214,-2.8878634072195513,-2.8871518673037353,0.0007115399158159619,0,0.0
20260225_165640,melody_1,melody,2.916666666666667,-62.60596669660646,-62.58792133257974,-62.59694281824377,-119.84927882773194,0.7659187527571385,0.7677116093993939,0.0017928566422553693,0,0.0
20260225_165640,melody_1,melody,3.3333333333333335,-57.98175889540539,-57.97638428517183,-57.979071279555264,-127.19116317421015,-0.2020223477846293,-0.20233329207464745,-0.0003109442900181558,0,0.0
20260225_165640,melody_1,melody,3.75,-63.65143473610065,-63.652171915851056,-63.651803489196524,-137.5044665954169,2.7374811272669057,2.737084220633418,-0.0003969066334876814,0,0.0
20260225_165640,melody_1,melody,4.166666666666667,-56.775679555626404,-56.773186913078604,-56.77443320331227,-131.4557682705583,2.713710468768572,2.713942344069584,0.00023187530101198564,0,0.0
20260225_165640,melody_1,melody,4.583333333333334,-61.87890928519249,-61.873383548975795,-61.87614673864675,-127.46074809149559,-0.5318337755805937,-0.5309965854151598,0.000837190165433932,0,0.0
20260225_165640,melody_1,melody,5.0,-58.29488595191595,-58.28322054477659,-58.289051819478004,-120.70860391300918,-1.3572644148840234,-1.3579627646198975,-0.0006983497358741264,0,0.0
20260225_165640,melody_1,melody,5.416666666666667,-54.8429126016886,-54.839109671670904,-54.84101164707874,-121.54966534984334,0.9570263890632276,0.9578398929906001,0.0008135039273725608,0,0.0
20260225_165640,melody_1,melody,5.833333333333334,-57.06626290863831,-57.07179074352634,-57.06902645108856,-126.41820472288119,-2.7063067362349313,-2.7060625177228386,0.00024421851209277534,0,0.0
20260225_165640,melody_1,melody,6.25,-58.74526929956006,-58.74432474244521,-58.744797008204834,-144.02299533669117,2.3734540570968816,2.3734602635345694,6.206437687783506e-06,0,0.0
20260225_165640,melody_1,melody,6.666666666666667,-53.55521559152177,-53.554623356147786,-53.55491954599224,-130.78126369380718,-0.5238163876799011,-0.5240830494195625,-0.00026666173966138906,0,0.0
20260225_165640,melody_1,melody,7.083333333333334,-60.305521231658076,-60.308966900385805,-60.30724416646294,-130.22926460575448,-1.9179009557455282,-1.9184008340488266,-0.00049987830329834,0,0.0
20260225_165640,melody_1,melody,7.5,-49.98936194463334,-49.99267536520922,-49.991018497818516,-124.35786253611651,2.2467487127293055,2.2467200140373187,-2.8698691986850378e-05,0,0.0
20260225_165640,melody_1,melody,7.916666666666667,-51.2197739595435,-51.2228969647035,-51.22133534039531,-125.58547052750274,-0.7108736008489479,-0.7110045965286786,-0.00013099567973073878,0,0.0
20260225_165640,melody_1,melody,8.333333333333334,-59.2363872543895,-59.236289873580674,-59.236339429082875,-126.2421601191595,2.344752518226189,2.3438598199732694,-0.0008926982529193772,0,0.0
20260225_165640,melody_1,melody,8.75,-73.47388798930832,-73.48259435918746,-73.47824077854543,-137.3372155513641,0.2672522393929537,0.2664520731872172,-0.00080016620573653,0,0.0
20260225_165640,melody_1,melody,9.166666666666668,-76.73707874679437,-76.74751967062485,-76.74231963639019,-129.39741699765597,-2.810411312219415,-2.805910254864155,0.004501057355259963,0,0.0
20260225_165640,melody_1,melody,9.583333333333334,-58.55976594284081,-58.559835640045954,-58.55980190056074,-124.48732195992788,-1.4902392567354044,-1.4912499986366992,-0.0010107419012947982,0,0.0
20260225_165640,melody_1,melody,10.0,-53.1818328782251,-53.17775924458881,-53.179795925525724,-124.22059687116034,1.1437064487347621,1.1433985453142832,-0.0003079034204789277,0,0.0
20260225_165640,melody_1,melody,10.416666666666668,-55.537951019505286,-55.53460851116672,-55.53627962925172,-129.23110169584464,-2.441163746925931,-2.441012920674613,0.00015082625131768168,0,0.0
20260225_165640,melody_1,melody,10.833333333333334,-62.24333065317258,-62.253554151675075,-62.24844094002023,-126.73441067364037,-1.8029511473487958,-1.8031472630723702,-0.00019611572357436383,0,0.0
20260225_165640,melody_1,melody,11.25,-59.07322390487231,-59.074966205639086,-59.07409515512672,-132.72788332302446,0.5561626629109852,0.5557990410303868,-0.00036362188059835265,0,0.0
20260225_165640,melody_1,melody,11.666666666666668,-61.90334452829413,-61.90955690165704,-61.90645053094228,-128.61453040607802,2.2052795075842924,2.2046946595762327,-0.0005848480080596908,0,0.0
20260225_165640,melody_1,melody,12.083333333333334,-59.03213062428477,-59.04458524693813,-59.03835585124323,-121.64992749619122,0.4207841267509299,0.42041497848844583,-0.00036914826248407584,0,0.0
20260225_165640,melody_1,melody,12.5,-51.93421268913714,-51.937981338172825,-51.93609714192811,-121.01371088607793,-2.5189699080466057,-2.5195234397085096,-0.000553531661903861,0,0.0
20260225_165640,melody_1,melody,12.916666666666668,-59.15605077055109,-59.15468319264164,-59.15536807081507,-124.9525606759059,0.6050207624817564,0.6040068604120451,-0.0010139020697113033,0,0.0
20260225_165640,melody_1,melody,13.333333333333334,-56.84418392892305,-56.848955964224544,-56.84656961967456,-128.0585193145181,-0.8292668868683655,-0.8292393917157939,2.7495152571610504e-05,0,0.0
20260225_165640,melody_1,melody,13.75,-53.9823534096039,-53.984666839508364,-53.983510052038284,-131.24850477393235,1.9290890415391364,1.9290246409969893,-6.440054214706947e-05,0,0.0
20260225_165640,melody_1,melody,14.166666666666668,-58.71918671201538,-58.72187678705071,-58.72053196246452,-128.85333870927434,-1.685963663060362,-1.6854232602895927,0.0005404027707693882,0,0.0
20260225_165640,melody_1,melody,14.583333333333334,-57.23363140884929,-57.23716239817128,-57.23539832116478,-121.11756623394031,2.43135310432642,2.432565938469895,0.0012128341434749501,0,0.0
20260225_165640,melody_1,melody,15.0,-52.25455967177026,-52.26007723365087,-52.257318456232184,-119.19154066982976,-0.13802554958483193,-0.13738776886124873,0.0006377807235831978,0,0.0
20260225_165640,melody_1,melody,15.416666666666668,-57.63229561322176,-57.640655387059745,-57.63647511540469,-121.9011381414362,-2.598201768973143,-2.597445486088714,0.0007562828844287496,0,0.0
20260225_165640,melody_1,melody,15.833333333333334,-68.48067930367351,-68.46957111362909,-68.47512460971465,-130.15096959810907,2.482429396794956,2.483470495855837,0.0010410990608811233,0,0.0
20260225_165640,melody_1,melody,16.25,-64.06755654587127,-64.06871072516032,-64.06813425038209,-132.29546160264195,1.306361697546148,1.3055975183686657,-0.0007641791774823936,0,0.0
20260225_165640,melody_1,melody,16.666666666666668,-62.4886723460584,-62.495230888402055,-62.49195110273564,-130.27503947328856,-1.704423647516766,-1.7041133590800623,0.0003102884367036651,0,0.0
20260225_165640,melody_1,melody,17.083333333333336,-73.8479803246039,-73.79823187306324,-73.82309354440407,-122.51609716814875,-0.7642658061186953,-0.7688746383473765,-0.004608832228681137,0,0.0
20260225_165640,melody_1,melody,17.5,-62.51211378580461,-62.49991925727037,-62.50602206219102,-118.96240486327265,1.743962967406323,1.7466227040194762,0.0026597366131531075,0,0.0
20260225_165640,melody_1,melody,17.916666666666668,-62.77822459751257,-62.7945818041615,-62.786401959224385,-121.06236906775699,-2.0088230276840924,-2.0072729148626056,0.0015501128214867599,0,0.0
20260225_165640,melody_1,melody,18.333333333333336,-60.110954589319036,-60.11455598621312,-60.11275525911561,-131.11671657108926,1.9398060911342714,1.9401875708590854,0.00038147972481406,0,0.0
20260225_165640,melody_1,melody,18.75,-56.77068483070989,-56.76942665396949,-56.77005573860525,-136.93320550814116,-0.4974087619935676,-0.49727631263430705,0.00013244935926054469,0,0.0
20260225_165640,melody_1,melody,19.166666666666668,-61.36114026523934,-61.358426973399546,-61.35978369799773,-133.10508447543538,2.6551669628351324,2.654754596271665,-0.0004123665634674367,0,0.0
20260225_165640,melody_1,melody,19.583333333333336,-58.798551173454285,-58.79144366900782,-58.79499676380494,-126.16066047835997,-1.1401572705729375,-1.1399041439499684,0.0002531266229690576,0,0.0
20260225_165640,melody_1,melody,20.0,-56.77467741020084,-56.77743147263349,-56.77605620646468,-120.17988865752682,1.6451919299940096,1.6465057808803099,0.0013138508863002052,0,0.0
20260225_165640,melody_1,melody,20.416666666666668,-62.97582316949387,-62.981951185507555,-62.978891494852995,-122.03424032581981,-0.8751520713150862,-0.8730368460328942,0.0021152252821919904,0,0.0
20260225_165640,melody_1,melody,20.833333333333336,-58.992720133059876,-58.99828589214085,-58.995502579125244,-128.76342059924835,2.455048992559017,2.4551555563500376,0.00010656379102069735,0,0.0
20260225_165640,melody_1,melody,21.25,-53.43381425738934,-53.43433064579207,-53.43407244922423,-142.56217787285246,-1.423142778330636,-1.423179586763525,-3.680843288900171e-05,0,0.0
20260225_165640,melody_1,melody,21.666666666666668,-54.22773933362435,-54.227150079533494,-54.22744471639281,-137.63694836034745,1.552667023638626,1.552783819374047,0.00011679573542111577,0,0.0
20260225_165640,melody_1,melody,22.083333333333336,-58.48865412423972,-58.4913565426644,-58.490005303068656,-132.31957224707566,-2.2136516382028724,-2.2133893099477375,0.00026232825513483604,0,0.0
20260225_165640,melody_1,melody,22.5,-60.4726122319815,-60.47836409059272,-60.47548973519069,-122.82876766913711,-0.09702865640403817,-0.09840275144513105,-0.0013740950410928848,0,0.0
20260225_165640,melody_1,melody,22.916666666666668,-59.92012820711405,-59.91015326418413,-59.91513931299607,-124.70582422040039,1.7903755885801782,1.7902832391250878,-9.234945509040138e-05,0,0.0
20260225_165640,melody_1,melody,23.333333333333336,-57.641673192827234,-57.64370876788796,-57.6426914926051,-126.01673943933778,-1.9621888616231535,-1.9614631073318172,0.0007257542913363668,0,0.0
20260225_165640,melody_1,melody,23.75,-57.34778470648667,-57.349996737839994,-57.34889069515066,-133.16448820706165,1.0320318729665778,1.0322318153904106,0.0001999424238328107,0,0.0
20260225_165640,melody_1,melody,24.166666666666668,-65.52982342028527,-65.5271368301791,-65.5284800256047,-141.5674022734655,-2.5041315848518755,-2.504069060074411,6.25247774643789e-05,0,0.0
20260225_165640,melody_1,melody,24.583333333333336,-72.37821821643557,-72.39739484554309,-72.38780185959688,-131.04749249144493,-1.6150200007741407,-1.6157761948018547,-0.0007561940277140966,0,0.0
20260225_165640,melody_1,melody,25.0,-64.01806455226519,-64.00509723141737,-64.01157853642025,-126.43726847933726,-1.3198900022812652,-1.3196463201170294,0.00024368216423575895,0,0.0
20260225_165640,melody_1,melody,25.416666666666668,-68.3165483332422,-68.31445607862427,-68.31550682707336,-127.92903123988096,1.2753916767818687,1.2774687539760954,0.002077077194226673,0,0.0
20260225_165640,melody_1,melody,25.833333333333336,-61.00383171406654,-61.00832900985186,-61.006081745405936,-124.44899835746192,2.484442907786366,2.4832010190515765,-0.0012418887347895866,0,0.0
20260225_165640,melody_1,melody,26.25,-64.01282173317425,-64.01394230496406,-64.013383391006,-128.90495789491763,-0.5175292479986809,-0.5186607267655093,-0.0011314787668283977,0,0.0
20260225_165640,melody_1,melody,26.666666666666668,-67.84719977739749,-67.84838153942509,-67.84779092575589,-139.34660548056377,0.830972419998385,0.8304578866740099,-0.0005145333243751216,0,0.0
20260225_165640,melody_1,melody,27.083333333333336,-66.69495887495009,-66.70299669731851,-66.69897965893364,-127.35702501334967,0.5581572157853677,0.5597638445697839,0.0016066287844161975,0,0.0
20260225_165640,melody_1,melody,27.5,-56.32523719227961,-56.32939271869036,-56.32731476861353,-127.78939747946175,-2.5675999954481608,-2.567361724020206,0.00023827142795473935,0,0.0
20260225_165640,melody_1,melody,27.916666666666668,-58.805374215910646,-58.80898259002561,-58.80717862029614,-127.4611867316145,-0.18696454099608703,-0.18757507200546508,-0.0006105310093780514,0,0.0
20260225_165640,melody_1,melody,28.333333333333336,-59.48857485747054,-59.48533288857156,-59.48695501782616,-124.25915882518092,2.2744905208094233,2.273397947411392,-0.0010925733980311492,0,0.0
20260225_165640,melody_1,melody,28.75,-67.99167614334824,-67.97385794182256,-67.98276288240584,-127.39017496112601,-2.001030136290731,-2.0004164920197938,0.0006136442709370193,0,0.0
20260225_165640,melody_1,melody,29.166666666666668,-62.790568569289064,-62.78737069387663,-62.788969497525216,-137.11796446525332,0.07785556482782163,0.07774567042569329,-0.00010989440212834378,0,0.0
20260225_165640,melody_1,melody,29.583333333333336,-65.37843010419367,-65.36323618278965,-65.37082987987033,-126.45831793204141,3.06484779539835,3.0650802192331654,0.00023242383481525408,0,0.0
