run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,melody_2,melody,39.583333333333336,-54.85654532115901,-54.84811385240676,-54.85232862113746,-120.89400669843857,1.441022927498008,1.4407929642962911,-0.00022996320171686513,0,0.0
20260225_172553,melody_2,melody,40.0,-53.2454908170122,-53.247201563927355,-53.24634625970512,-127.76391896680838,-1.9187325656793113,-1.9184123154956128,0.00032025018369852276,0,0.0
20260225_172553,melody_2,melody,40.41666666666667,-55.01722293072827,-55.022712842078825,-55.01996831855271,-120.25963723910385,0.8099891724221113,0.8090961379451447,-0.0008930344769666476,0,0.0
20260225_172553,melody_2,melody,40.833333333333336,-62.727426923003776,-62.705409893061216,-62.71641269535563,-119.93523075546142,2.9425738176652896,2.941495085623581,-0.0010787320417087187,0,0.0
20260225_172553,melody_2,melody,41.25,-75.00294054600086,-74.94613073529968,-74.97455238491453,-120.95287484595305,-0.7409323511152709,-0.7333034452035433,0.0076289059117276015,0,0.0
20260225_172553,melody_2,melody,41.66666666666667,-79.70000304887883,-79.54909104750725,-79.62440199346956,-118.92277135110606,-2.9465101077029416,-2.9335379574588925,0.012972150244049185,0,0.0
20260225_172553,melody_2,melody,42.083333333333336,-61.208190916105494,-61.223745106783845,-61.21596635363102,-120.34648654306652,-0.9139711624208953,-0.9126750697272468,0.0012960926936484984,0,0.0
20260225_172553,melody_2,melody,42.5,-54.243859377664904,-54.24522283367574,-54.244541241523535,-127.84950445080361,2.531943783849032,2.5315567875118306,-0.00038699633720140625,0,0.0
20260225_172553,melody_2,melody,42.91666666666667,-53.49172816818411,-53.48434735700554,-53.48803728897729,-119.47436368744178,-0.32381192181412655,-0.3243465736704224,-0.0005346518562958646,0,0.0
20260225_172553,melody_2,melody,43.333333333333336,-58.25021043407428,-58.23427654525189,-58.242239838596575,-118.98950035536161,-3.0913996879979124,-3.0913499431368314,4.974486108100251e-05,0,0.0
20260225_172553,melody_2,melody,43.75,-56.54269297252851,-56.54355338736909,-56.54312532449539,-119.56467449369057,-0.5869488413617626,-0.585539936495041,0.0014089048667216275,0,0.0
20260225_172553,melody_2,melody,44.16666666666667,-51.28389828642574,-51.28880654313896,-51.28635241452984,-119.2559748302157,2.288603407029067,2.2891682851619604,0.0005648781328932984,0,0.0
20260225_172553,melody_2,melody,44.583333333333336,-57.61836921968582,-57.627637987470436,-57.623002614753524,-122.28690075641849,-0.6776133370373387,-0.6771358699702522,0.00047746706708651226,0,0.0
20260225_172553,melody_2,melody,45.0,-62.49478595029367,-62.50130959839932,-62.498047372137066,-129.72343439145578,-1.6386285320228124,-1.6381884789824772,0.0004400530403352309,0,0.0
20260225_172553,melody_2,melody,45.41666666666667,-59.860629361039884,-59.87536257613754,-59.86799313969562,-120.90708179603935,2.4193397347422096,2.4188185158633067,-0.0005212188789029959,0,0.0
20260225_172553,melody_2,melody,45.833333333333336,-57.98815304838001,-57.99574287590002,-57.99194896149469,-120.12526473265518,-0.22678495748303198,-0.22808264228196928,-0.0012976847989372988,0,0.0
20260225_172553,melody_2,melody,46.25,-64.25107527822861,-64.2198589841982,-64.2354541624162,-118.82977463170926,2.165921376857642,2.164935744072117,-0.0009856327855248814,0,0.0
20260225_172553,melody_2,melody,46.66666666666667,-58.02468959691942,-58.021879840612975,-58.02328647778929,-121.42078577018502,-2.1819674881994966,-2.180654185984403,0.0013133022150935147,0,0.0
20260225_172553,melody_2,melody,47.083333333333336,-56.81570455237181,-56.818518223944984,-56.817111434312515,-128.81718830453264,0.35708748000171975,0.35747146436910116,0.00038398436738140695,0,0.0
20260225_172553,melody_2,melody,47.5,-56.8674446810255,-56.86674440776828,-56.867094605123675,-134.50353417425256,2.751319665834832,2.751069803205664,-0.0002498626291678186,0,0.0
20260225_172553,melody_2,melody,47.91666666666667,-66.62716416888136,-66.60776720928784,-66.61746032000421,-125.62335275076774,-0.039998884690866814,-0.039794224846487466,0.0002046598443793471,0,0.0
20260225_172553,melody_2,melody,48.333333333333336,-67.99462523503594,-67.97356471426906,-67.98409419856102,-123.57368054528402,-2.2661159292263164,-2.2638434236806084,0.002272505545708014,0,0.0
20260225_172553,melody_2,melody,48.75,-58.82256241029169,-58.834123652271124,-58.828343555221636,-118.80032693609964,-1.246375620892086,-1.2478770293624057,-0.001501408470319765,0,0.0
20260225_172553,melody_2,melody,49.16666666666667,-55.867816267833575,-55.86645396168934,-55.86713570720403,-124.14360114292258,1.6546967135227397,1.6539415586057369,-0.0007551549170028428,0,0.0
20260225_172553,melody_2,melody,49.583333333333336,-60.12889478873285,-60.1253968658206,-60.12714569803637,-133.0234084505655,-1.3715504140916208,-1.3713427046807178,0.00020770941090297868,0,0.0
20260225_172553,melody_2,melody,50.0,-60.399025439398315,-60.398934514206736,-60.398980000939375,-142.90741260273697,1.6579088554834898,1.65805832266285,0.0001494671793602631,0,0.0
20260225_172553,melody_2,melody,50.41666666666667,-56.3480906008131,-56.348794683710736,-56.348442635138284,-144.1864442831379,-1.6076074465769037,-1.6076105615612184,-3.1149843147115774e-06,0,0.0
20260225_172553,melody_2,melody,50.833333333333336,-58.05909618154387,-58.05363162977973,-58.05636384380509,-125.41623925516006,0.7309518278930589,0.7303697349885748,-0.0005820929044840772,0,0.0
20260225_172553,melody_2,melody,51.25,-53.90548762702909,-53.89914325248601,-53.90231558411845,-119.13111304418022,2.7844933200009945,2.78530970182663,0.0008163818256354816,0,0.0
20260225_172553,melody_2,melody,51.66666666666667,-55.08242544587642,-55.08605484001413,-55.08424047701948,-122.92991339383484,-0.5026025807852137,-0.5019081084067264,0.0006944723784872986,0,0.0
