run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,sham_1,sham,0.0,-54.508590859386885,-54.508590859386885,-54.508590859386885,-400.0,0.0,0.0,0.0,0,0.0
20260225_172553,sham_1,sham,1.3333333333333333,-52.75659720807085,-52.75659720807085,-52.75659720807085,-400.0,-1.9473947054357537,-1.9473947054357537,0.0,0,0.0
20260225_172553,sham_1,sham,2.6666666666666665,-55.185233706512136,-55.185233706512136,-55.185233706512136,-400.0,2.9999492820766633,2.9999492820766633,0.0,0,0.0
20260225_172553,sham_1,sham,4.0,-52.267963560793035,-52.267963560793035,-52.267963560793035,-400.0,0.6423018492868864,0.6423018492868864,0.0,0,0.0
20260225_172553,sham_1,sham,5.333333333333333,-61.810829458181956,-61.810829458181956,-61.810829458181956,-400.0,0.6657765751063229,0.6657765751063229,0.0,0,0.0
20260225_172553,sham_1,sham,6.666666666666666,-52.2710356647557,-52.2710356647557,-52.2710356647557,-400.0,-1.9996995954182248,-1.9996995954182248,0.0,0,0.0
20260225_172553,sham_1,sham,8.0,-51.107272529913025,-51.107272529913025,-51.107272529913025,-400.0,1.9104646143465582,1.9104646143465582,0.0,0,0.0
20260225_172553,sham_1,sham,9.333333333333332,-52.81247085511855,-52.81247085511855,-52.81247085511855,-400.0,-1.2644083678037255,-1.2644083678037255,0.0,0,0.0
20260225_172553,sham_1,sham,10.666666666666666,-56.25676418870076,-56.25676418870076,-56.25676418870076,-400.0,-0.06538497373070662,-0.06538497373070662,0.0,0,0.0
20260225_172553,sham_1,sham,12.0,-48.48680176416089,-48.48680176416089,-48.48680176416089,-400.0,2.3787025844743797,2.3787025844743797,0.0,0,0.0
20260225_172553,sham_1,sham,13.333333333333332,-48.55971895357342,-48.55971895357342,-48.55971895357342,-400.0,-0.49962974479779176,-0.49962974479779176,0.0,0,0.0
20260225_172553,sham_1,sham,14.666666666666666,-55.57729062981717,-55.57729062981717,-55.57729062981717,-400.0,-3.0119560418729763,-3.0119560418729763,0.0,0,0.0
20260225_172553,sham_1,sham,16.0,-53.06139847741984,-53.06139847741984,-53.06139847741984,-400.0,-2.534735015828547,-2.534735015828547,0.0,0,0.0
20260225_172553,sham_1,sham,17.333333333333332,-47.73061922476916,-47.73061922476916,-47.73061922476916,-400.0,0.5824066703776616,0.5824066703776616,0.0,0,0.0
20260225_172553,sham_1,sham,18.666666666666664,-46.985936757286204,-46.985936757286204,-46.985936757286204,-400.0,-3.0728585420552608,-3.0728585420552608,0.0,0,0.0
20260225_172553,sham_1,sham,20.0,-48.21286195432562,-48.21286195432562,-48.21286195432562,-400.0,-0.1539444848031479,-0.1539444848031479,0.0,0,0.0
20260225_172553,sham_1,sham,21.333333333333332,-50.834944949602125,-50.834944949602125,-50.834944949602125,-400.0,2.8831690105444046,2.8831690105444046,0.0,0,0.0
20260225_172553,sham_1,sham,22.666666666666664,-50.06720472041146,-50.06720472041146,-50.06720472041146,-400.0,-0.2213345978189342,-0.2213345978189342,0.0,0,0.0
20260225_172553,sham_1,sham,24.0,-61.789447861252384,-61.789447861252384,-61.789447861252384,-400.0,2.286158702657705,2.286158702657705,0.0,0,0.0
20260225_172553,sham_1,sham,25.333333333333332,-51.505991189948965,-51.505991189948965,-51.505991189948965,-400.0,-1.8871870107795286,-1.8871870107795286,0.0,0,0.0
20260225_172553,sham_1,sham,26.666666666666664,-46.84779939094037,-46.84779939094037,-46.84779939094037,-400.0,1.6528095715001807,1.6528095715001807,0.0,0,0.0
20260225_172553,sham_1,sham,28.0,-47.63129560969464,-47.63129560969464,-47.63129560969464,-400.0,-1.4670190450258367,-1.4670190450258367,0.0,0,0.0
20260225_172553,sham_1,sham,29.333333333333332,-59.03186400378958,-59.03186400378958,-59.03186400378958,-400.0,1.8860434843334277,1.8860434843334277,0.0,0,0.0
20260225_172553,sham_1,sham,30.666666666666664,-55.88842582054977,-55.88842582054977,-55.88842582054977,-400.0,1.6727700688867728,1.6727700688867728,0.0,0,0.0
20260225_172553,sham_1,sham,32.0,-55.45970976565052,-55.45970976565052,-55.45970976565052,-400.0,-1.2622029154540129,-1.2622029154540129,0.0,0,0.0
20260225_172553,sham_1,sham,33.33333333333333,-59.438425119717984,-59.438425119717984,-59.438425119717984,-400.0,1.1065974874715876,1.1065974874715876,0.0,0,0.0
20260225_172553,sham_1,sham,34.666666666666664,-57.98044738107524,-57.98044738107524,-57.98044738107524,-400.0,-2.0175409953385737,-2.0175409953385737,0.0,0,0.0
20260225_172553,sham_1,sham,36.0,-50.38325018183298,-50.38325018183298,-50.38325018183298,-400.0,2.066329188243217,2.066329188243217,0.0,0,0.0
20260225_172553,sham_1,sham,37.33333333333333,-49.1601986666262,-49.1601986666262,-49.1601986666262,-400.0,-0.6519962915132398,-0.6519962915132398,0.0,0,0.0
20260225_172553,sham_1,sham,38.666666666666664,-53.080554142646655,-53.080554142646655,-53.080554142646655,-400.0,2.8466886661973856,2.8466886661973856,0.0,0,0.0
20260225_172553,sham_1,sham,40.0,-50.86061627983157,-50.86061627983157,-50.86061627983157,-400.0,-1.362866237803298,-1.362866237803298,0.0,0,0.0
20260225_172553,sham_1,sham,41.33333333333333,-45.73336983566812,-45.73336983566812,-45.73336983566812,-400.0,1.5059087845345034,1.5059087845345034,0.0,0,0.0
20260225_172553,sham_1,sham,42.666666666666664,-48.34821088523509,-48.34821088523509,-48.34821088523509,-400.0,-1.5186151316505814,-1.5186151316505814,0.0,0,0.0
20260225_172553,sham_1,sham,44.0,-55.78461070578815,-55.78461070578815,-55.78461070578815,-400.0,2.8487605218961836,2.8487605218961836,0.0,0,0.0
20260225_172553,sham_1,sham,45.33333333333333,-51.80293184634655,-51.80293184634655,-51.80293184634655,-400.0,0.40876313929828223,0.40876313929828223,0.0,0,0.0
20260225_172553,sham_1,sham,46.666666666666664,-64.98769051772354,-64.98769051772354,-64.98769051772354,-400.0,3.0521830518022703,3.0521830518022703,0.0,0,0.0
20260225_172553,sham_1,sham,48.0,-55.932274188483,-55.932274188483,-55.932274188483,-400.0,-2.568471263117225,-2.568471263117225,0.0,0,0.0
20260225_172553,sham_1,sham,49.33333333333333,-59.973864366031464,-59.973864366031464,-59.973864366031464,-400.0,0.3420406161989112,0.3420406161989112,0.0,0,0.0
20260225_172553,sham_1,sham,50.666666666666664,-58.62057374767254,-58.62057374767254,-58.62057374767254,-400.0,-2.071395135487619,-2.071395135487619,0.0,0,0.0
20260225_172553,sham_1,sham,52.0,-53.83666026816118,-53.83666026816118,-53.83666026816118,-400.0,1.4402604759004418,1.4402604759004418,0.0,0,0.0
20260225_172553,sham_1,sham,53.33333333333333,-57.74163966486499,-57.74163966486499,-57.74163966486499,-400.0,-1.9693236357913133,-1.9693236357913133,0.0,0,0.0
20260225_172553,sham_1,sham,54.666666666666664,-52.44955533589369,-52.44955533589369,-52.44955533589369,-400.0,0.1652930594397692,0.1652930594397692,0.0,0,0.0
