Frequency_Hz,Magnitude_dBFS,Phase_rad
49.0,-12.796051225995557,-0.42675726026327426
50.0,-6.050996065909345,1.3202247809171086
51.0,-9.109478271141082,-1.9825571273834763
52.0,-11.881649276711947,1.2779647629831046
53.0,-8.931644512349221,-2.453441899288585
54.0,-22.071281465077476,0.6918700428875606
55.0,-11.53364155207769,-2.086437031388996
56.0,-10.568895297028666,0.4778297462197983
57.0,-10.401891392032832,2.2395089611944017
58.0,-10.801820217349512,1.4436840842726195
59.0,-11.662115552649526,2.578976529468232
60.0,-6.032187000705299,0.690771858642667
61.0,-11.35556156164806,0.9866204442566499
62.0,-11.873953016764842,-2.7660144331499223
63.0,-12.852623352202796,0.28152823293816437
64.0,-12.221684371737693,2.4715120002778184
65.0,-13.959494372258156,1.8293421645058303
66.0,-7.491556956029241,1.3128288699310584
67.0,-9.09313259799918,-0.5021441890850342
68.0,-14.955095351249453,0.7115340399285557
69.0,-12.5222188466278,-2.416994476156495
70.0,-6.710287728558624,-2.428220137553678
71.0,-27.000550260576816,0.06974036960646375
72.0,-11.184651787782707,-0.882783139071775
73.0,-16.517914799660453,-1.0267449928974466
74.0,-20.751075855601172,-1.381526086570541
75.0,-7.881527564883555,0.03203768514311523
76.0,-13.731767345319614,-1.225117632386664
77.0,-17.540485949263136,-2.592004214443906
78.0,-14.662181005521953,2.502596269652159
79.0,-3.027724912316004,1.9195511320170866
80.0,-7.13805623189156,2.6703235966601326
81.0,-15.8863902043996,0.08639632279581623
82.0,-11.807190476616924,2.4253930059712587
83.0,-14.041055882256167,-0.9547720447905894
84.0,-15.955099813135297,2.291998442855049
85.0,-20.9267020689014,0.6079247465879282
86.0,-11.10977453768558,-0.423817791691803
87.0,-8.537258962127034,-0.5839690602603279
88.0,-24.82745834638287,2.5204009630523534
89.0,-7.868668817350778,1.258855680100816
90.0,-13.081982869011114,1.9797833529718558
91.0,-10.262945423827176,0.023765282193563567
92.0,-14.635487080309506,0.07419323139902126
93.0,-8.699863468816444,2.255414884399435
94.0,-8.870344490574963,0.9087270309578767
95.0,-22.98450648597135,-1.8965575148767095
96.0,-18.821328848952405,-1.917433627097725
97.0,-5.998811396706969,-1.9697971217365073
98.0,-10.73049586545574,0.8355665190433081
99.0,-16.535779841316675,-1.8886565090488903
100.0,-9.970600371867244,1.484729286788315
101.0,-11.534788886567902,1.1869869268967645
102.0,-10.69577635795948,0.7903142362561084
103.0,-15.314290478918966,-1.2578089941189727
104.0,-15.885013380040052,0.04710227935247381
105.0,-13.245089502533459,-1.1779526858986693
106.0,-13.435171163309024,-2.0276951369648084
107.0,-17.146859879108042,1.7102563038492071
108.0,-5.3176183783621305,-1.1656413745885643
109.0,-14.18070104180752,2.367947042915769
110.0,-9.626495693583092,-1.294964302897451
111.0,-9.989928044339468,-3.0089460316701224
112.0,-7.75487360292633,-0.5886387644552888
113.0,-8.68463116539689,0.7762424834671398
114.0,-29.586124305451523,-1.1668738891290085
115.0,-12.632196839904813,2.920274172558592
116.0,-8.966643349151322,1.6526198377611683
117.0,-7.657640430687607,-1.7369676368003062
118.0,-14.651582597244975,-2.7598981921410983
119.0,-12.208307149739337,2.1080037625643278
120.0,-8.988536681124021,-1.376249057151206
121.0,-14.633364226222588,1.1375031123250745
122.0,-11.166600964480782,1.4919833453566662
123.0,-11.638484048509861,1.3822240528749399
124.0,-13.971489847436624,-2.7352916526340385
125.0,-26.5925512711769,2.921833821425651
126.0,-18.735593996784484,-2.8478253578989015
127.0,-12.35524556252214,-0.07184645353677974
128.0,-22.586779206556695,-0.5620031712394628
129.0,-9.964228588792695,-1.0211596217454442
130.0,-8.765780561172182,2.6066575294582854
131.0,-10.509996308354301,-1.5149738294584163
132.0,-8.296303754017794,-2.17541502115197
133.0,-10.07940831157983,-2.339835017556822
134.0,-30.415149357538198,1.4906945692772626
135.0,-13.50076100284026,0.028313688565833356
136.0,-16.531108538469393,3.063465659777749
137.0,-10.250451618023478,0.8604135788940619
138.0,-17.815088730119697,-1.326697740245995
139.0,-18.408752299066155,3.1309633527283385
140.0,-15.597056075090697,2.6788569398752786
141.0,-12.461712628998638,1.1978516713103315
142.0,-8.027760615402592,-1.4326326509702179
143.0,-12.234697988019509,1.8236643404015476
144.0,-5.147210511480634,-0.016409639374326653
145.0,-18.183657766799733,0.6367780373952576
