run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_171415,stim_1,stim,60.0,-56.7982307331599,-56.798190478102825,-56.7982106056748,-163.62974774630655,2.2850990248962293,2.2850911834513323,-7.841444896961036e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,61.33333333333333,-56.37530492920305,-56.375234886274455,-56.37526990768522,-163.3242192381553,1.7542843996014745,1.754280433967684,-3.965633790459222e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,62.666666666666664,-52.83784275171408,-52.83783969955945,-52.83784122567699,-163.14122257964857,-0.19578199706968955,-0.19577589972255524,6.0973471343039876e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,64.0,-50.846779408621884,-50.846822096440306,-50.846800752506134,-162.8343312192693,-1.5637906981766672,-1.5637896223490664,1.0758276007827305e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,65.33333333333333,-49.368198080552204,-49.36818490136648,-49.3681914909739,-162.8335058144204,2.6050299498280522,2.6050259864473544,-3.963380697857843e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,66.66666666666666,-51.22761869863712,-51.22757287837646,-51.227595788476975,-162.74695852533506,1.3136145810576423,1.3136151840258832,6.029682408925652e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,68.0,-46.50621626830695,-46.506238460549326,-46.50622736442433,-162.72573524577876,-1.0791741814895606,-1.0791724424025952,1.7390869653244323e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,69.33333333333333,-51.45196031228843,-51.45192776887657,-51.45194404058432,-162.73733820907623,2.327980255487137,2.3279762913289,-3.96415823677998e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,70.66666666666666,-54.389274934425856,-54.389330134359454,-54.38930253436577,-162.92727957741593,-1.0593942609771532,-1.0593903085178697,3.952459283418364e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,72.0,-51.0933746155256,-51.09333410343696,-51.09335435946197,-163.0121421822127,1.1806210960013819,1.1806230861291105,1.990127728612734e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,73.33333333333333,-47.92272316549793,-47.92273719178937,-47.92273017865065,-163.27613821256986,-2.601510948019627,-2.6015139568162695,-3.008796642500755e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,74.66666666666666,-51.33216694104226,-51.332147359159336,-51.33215715011577,-163.55894734101483,0.5788310479606104,0.5788353921092642,4.34414865380095e-06,0,2.0460341628497574
