run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_154659,stim_5,stim,97.33333333333333,-54.51965522248935,-54.5196607974775,-54.51965801000013,-168.44508524326062,2.8623428030729805,2.8623388296462426,-3.973426737857721e-06,0,7.141291859774796
20260225_154659,stim_5,stim,98.66666666666666,-57.0765538230581,-57.07657098296055,-57.076562403026784,-169.31753029087974,3.06609890182586,3.066094432702053,-4.469123807027131e-06,0,7.141291859774796
20260225_154659,stim_5,stim,100.0,-50.22040792620349,-50.220396905779545,-50.22040241599232,-170.27074180013915,0.1420525075270637,0.1420540385783244,1.5310512607169535e-06,0,7.141291859774796
20260225_154659,stim_5,stim,101.33333333333333,-50.01590148282481,-50.01591081060013,-50.015906146713036,-171.52557295363007,-3.067389114818846,-3.067390407964683,-1.293145837077958e-06,0,7.141291859774796
20260225_154659,stim_5,stim,102.66666666666666,-54.49297900668549,-54.492970820483066,-54.492974913588796,-172.77885544892374,-0.3590267171834339,-0.3590244705308968,2.246652537063465e-06,0,7.141291859774796
20260225_154659,stim_5,stim,104.0,-56.28361162058371,-56.28360121412026,-56.283606417355394,-174.51707873388418,-0.378581028466546,-0.3785788901618932,2.138304652787859e-06,0,7.141291859774796
20260225_154659,stim_5,stim,105.33333333333333,-57.97406651349024,-57.974086987043485,-57.974076750261446,-176.11689085446932,-3.0010358874775895,-3.001036648101043,-7.606234535550982e-07,0,7.141291859774796
20260225_154659,stim_5,stim,106.66666666666666,-50.760613809344264,-50.760620616565646,-50.76061721295457,-177.36088195182273,2.659538575528427,2.6595380647942144,-5.107342126997594e-07,0,7.141291859774796
20260225_154659,stim_5,stim,108.0,-51.62142767944823,-51.62142140612047,-51.621424542784304,-177.64480826943145,0.47419443930000654,0.4741937481245857,-6.911754208416275e-07,0,7.141291859774796
20260225_154659,stim_5,stim,109.33333333333333,-55.53463539622662,-55.53462148394254,-55.53462844008274,-176.19414054991014,-1.2194499970470958,-1.2194490637934763,9.332536194950336e-07,0,7.141291859774796
20260225_154659,stim_5,stim,110.66666666666666,-55.76299679650898,-55.76298446517747,-55.76299063084437,-174.72359511062277,-1.8513195568612997,-1.8513178058474513,1.7510138483611826e-06,0,7.141291859774796
20260225_154659,stim_5,stim,112.0,-55.115737523735476,-55.115759598512575,-55.115748561117286,-172.87267670434207,1.817002167423993,1.8170016719135675,-4.955104253578924e-07,0,7.141291859774796
20260225_154659,stim_5,stim,113.33333333333333,-64.82728406179648,-64.82735171774871,-64.82731788974164,-171.17080147074074,2.4928369487099236,2.4928426200115212,5.671301597676148e-06,0,7.141291859774796
20260225_154659,stim_5,stim,114.66666666666666,-64.93321964748316,-64.93311996035101,-64.93316980377523,-169.7225448317857,-1.2719464627515344,-1.2719474911169795,-1.0283654450216062e-06,0,7.141291859774796
20260225_154659,stim_5,stim,116.0,-56.69308197757975,-56.693114574431206,-56.69309827600401,-168.43010008095462,0.9612938135794553,0.96129024566732,-3.567912135293838e-06,0,7.141291859774796
20260225_154659,stim_5,stim,117.33333333333333,-57.04622304991592,-57.04617854237168,-57.04620079612661,-167.42236105586568,-2.043054294760918,-2.0430510660418943,3.2287190236957026e-06,0,7.141291859774796
20260225_154659,stim_5,stim,118.66666666666666,-58.04737452652253,-58.04733558723407,-58.04735505689993,-166.27751121955646,-0.565419175631763,-0.5654255022239056,-6.326592142613663e-06,0,7.141291859774796
20260225_154659,stim_5,stim,120.0,-60.39217089549793,-60.392137385261975,-60.39215414048222,-165.47968145132697,-2.7706186721222306,-2.7706082278365134,1.0444285717170487e-05,0,7.141291859774796
20260225_154659,stim_5,stim,121.33333333333333,-54.05725727897021,-54.05730722528855,-54.05728225209428,-164.78865669188042,1.4045136412581918,1.4045127841074723,-8.571507195132e-07,0,7.141291859774796
20260225_154659,stim_5,stim,122.66666666666666,-58.88521336695053,-58.88513479790926,-58.885174082384935,-164.03374397317526,-2.2155704126120286,-2.2155640553879374,6.357224091146919e-06,0,7.141291859774796
20260225_154659,stim_5,stim,124.0,-55.31333510831271,-55.3134024216497,-55.313368764917776,-163.43061987481374,1.3359837652652988,1.3359824812553245,-1.2840099743449684e-06,0,7.141291859774796
20260225_154659,stim_5,stim,125.33333333333333,-49.40611304963315,-49.4060767225276,-49.4060948860616,-162.9474098667839,-1.756385305715621,-1.7563848513624731,4.543531477718688e-07,0,7.141291859774796
20260225_154659,stim_5,stim,126.66666666666666,-51.2132805996427,-51.213319658511615,-51.21330012906558,-162.4949907371536,0.8688237227896557,0.8688206314616851,-3.0913279706057395e-06,0,7.141291859774796
20260225_154659,stim_5,stim,128.0,-56.1766588688137,-56.176636832176605,-56.17664785059411,-162.02625050574082,-3.007425851772008,-3.007415973552678,9.878219330072824e-06,0,7.141291859774796
20260225_154659,stim_5,stim,129.33333333333331,-61.846015044096674,-61.84616650816727,-61.84609077591062,-161.7997219212413,0.9138529324386782,0.9138429218610468,-1.0010577631391904e-05,0,7.141291859774796
20260225_154659,stim_5,stim,130.66666666666666,-53.65824125468603,-53.65819664234641,-53.65821894853202,-161.3980667816076,-2.610738992237784,-2.6107325946663527,6.3975714312825005e-06,0,7.141291859774796
20260225_154659,stim_5,stim,132.0,-49.14630881189837,-49.146303612631776,-49.146306212291165,-161.23148879096416,-0.28524879892878563,-0.2852537375303531,-4.938601567472389e-06,0,7.141291859774796
20260225_154659,stim_5,stim,133.33333333333331,-47.65444324064997,-47.654473032671454,-47.65445813665518,-161.0204801163081,2.042296072661281,2.042298653880376,2.581219094910381e-06,0,7.141291859774796
20260225_154659,stim_5,stim,134.66666666666666,-47.07008094024384,-47.0700486612609,-47.07006480074034,-160.90556555312406,-1.3421760260894757,-1.3421776778983066,-1.6518088308270507e-06,0,7.141291859774796
